2017-12-13 17:34:19, INFO, 220.184.149.145, File[ E:\msw\unionpay\pay.php ], Line[98]------ ============处理前台请求开始=============== 
2017-12-13 17:34:19, INFO, 220.184.149.145, File[ E:\msw\unionpay\func\secureUtil.php ], Line[16]------ =====签名报文开始====== 
2017-12-13 17:34:19, INFO, 220.184.149.145, File[ E:\msw\unionpay\func\secureUtil.php ], Line[22]------ 签名key=val&...串 >accessType=0&backUrl=http://msw.unohacha.com/unionpay/BackReceive.php&bizType=000201&certId=73304016435&channelType=08&currencyCode=156&defaultPayType=0001&encoding=utf-8&frontUrl=http://msw.unohacha.com/unionpay/FrontReceive.php&merId=898320272610103&orderId=MS201712131732459203&reqReserved= 透传信息&signMethod=01&txnAmt=2119000&txnSubType=01&txnTime=20171213173419&txnType=01&version=5.0.0 
2017-12-13 17:34:19, INFO, 220.184.149.145, File[ E:\msw\unionpay\func\secureUtil.php ], Line[25]------ 摘要sha1x16 >c2018ef97342c8343152f9d823db077a1621b014 
2017-12-13 17:34:19, INFO, 220.184.149.145, File[ E:\msw\unionpay\func\secureUtil.php ], Line[33]------ 签名串为 >B3tITZrppaOWCV/N9Z9jeHUB7S0AUOFQ4O1i5+3jebb6wrETwhYOSEiLH0+1K4f5RSOLqwcJho4GJGlaSUwRGZxi6CFf2N7HNQoGyHyFi1QMVjicJ3O1Gji0BlNv+H9+OALP1/xFjBNkkdIre9cEmfbCuYqjQEsroTIawIRTjztpY+akaAHo+yuvMDhD0yLKzd9T9uZbuG/9rK5So3BYBH/n2L8sWy/H8uVyT9eO5YUu/x8DepaVoVFm2i9txxG3ltYOlDoIgbhHK83EhMkDYbFaAc6KSysYuitY2uA+dHnJk8IrhokG69QYEVOKcElJhQuVqBCSUWIj9bOSru/1sQ== 
2017-12-13 17:34:19, INFO, 220.184.149.145, File[ E:\msw\unionpay\func\secureUtil.php ], Line[38]------ =====签名报文结束====== 
2017-12-13 17:34:19, INFO, 220.184.149.145, File[ E:\msw\unionpay\pay.php ], Line[129]------ 前台请求地址为>https://gateway.95516.com/gateway/api/frontTransReq.do 
2017-12-13 17:43:44, INFO, 220.184.149.145, File[ E:\msw\unionpay\pay.php ], Line[98]------ ============处理前台请求开始=============== 
2017-12-13 17:43:44, INFO, 220.184.149.145, File[ E:\msw\unionpay\func\secureUtil.php ], Line[16]------ =====签名报文开始====== 
2017-12-13 17:43:44, INFO, 220.184.149.145, File[ E:\msw\unionpay\func\secureUtil.php ], Line[22]------ 签名key=val&...串 >accessType=0&backUrl=http://msw.unohacha.com/unionpay/BackReceive.php&bizType=000201&certId=73304016435&channelType=08&currencyCode=156&defaultPayType=0001&encoding=utf-8&frontUrl=http://msw.unohacha.com/unionpay/FrontReceive.php&merId=898320272610103&orderId=MS201712131732459203&reqReserved= 透传信息&signMethod=01&txnAmt=2119000&txnSubType=01&txnTime=20171213174344&txnType=01&version=5.0.0 
2017-12-13 17:43:44, INFO, 220.184.149.145, File[ E:\msw\unionpay\func\secureUtil.php ], Line[25]------ 摘要sha1x16 >69aa7544f4dbb122a81373243eb10256530690b6 
2017-12-13 17:43:45, INFO, 220.184.149.145, File[ E:\msw\unionpay\func\secureUtil.php ], Line[33]------ 签名串为 >KVmjRJwZdB6Vs14LPp0SOvCFJv7t6hjyqZogpVoRLHXgH4VBDH4q5ghucgPPRpAUs7OiuFb3eaP3XrWt5wHZzOyqywV+HFedBNBJqJtfdTur+cdMsuuZaOwWq5DcPEQ5x0miorNpBpfU9BOrD11SXXx6Y1TQVW5jepqmapBloWJQM/BXZ9s5b2H3pw8z+hT6ENt3pjgav4cq//7z/ZOgu3EIcM1SSWBPHNsAIHxGGPLmEuxtNCh34VjFw0Xmf+oybs4TaKnfE7VtKErnTjsfXwytsML8TMOyu6IZeCgU3HiOTYFc3VEN715K1jP5bvEme7b0w7226UCGA2wVKnS7RQ== 
2017-12-13 17:43:45, INFO, 220.184.149.145, File[ E:\msw\unionpay\func\secureUtil.php ], Line[38]------ =====签名报文结束====== 
